Divide - 3

{Connectable Outputs}Output
Sample based. Number of Samples : 10000, SampleRate: 1
Run  Time [s]         
000, 1.05400000E-001,  1.28070302E+000
000, 1.05600000E-001,  1.28063507E+000
000, 1.05800000E-001,  1.28056623E+000
000, 1.06000000E-001,  1.28049656E+000
000, 1.06200000E-001,  1.28042607E+000
000, 1.06400000E-001,  1.28035503E+000
000, 1.06600000E-001,  1.28028375E+000
000, 1.06800000E-001,  1.28021226E+000
000, 1.07000000E-001,  1.28014072E+000
000, 1.07200000E-001,  1.28006907E+000
000, 1.07400000E-001,  1.27999768E+000
000, 1.07600000E-001,  1.27992672E+000
000, 1.07800000E-001,  1.27985644E+000
000, 1.08000000E-001,  1.27978691E+000
000, 1.08200000E-001,  1.27971833E+000
000, 1.08400000E-001,  1.27965057E+000
000, 1.08600000E-001,  1.27958357E+000
000, 1.08800000E-001,  1.27951734E+000
000, 1.09000000E-001,  1.27945163E+000
000, 1.09200000E-001,  1.27938633E+000
000, 1.09400000E-001,  1.27932143E+000
000, 1.09600000E-001,  1.27925683E+000
000, 1.09800000E-001,  1.27919239E+000
000, 1.10000000E-001,  1.27912790E+000
000, 1.10200000E-001,  1.27906317E+000
000, 1.10400000E-001,  1.27899806E+000
000, 1.10600000E-001,  1.27893237E+000
000, 1.10800000E-001,  1.27886615E+000
000, 1.11000000E-001,  1.27879941E+000
000, 1.11200000E-001,  1.27873229E+000
000, 1.11400000E-001,  1.27866479E+000
000, 1.11600000E-001,  1.27859701E+000
000, 1.11800000E-001,  1.27852896E+000
000, 1.12000000E-001,  1.27846041E+000
000, 1.12200000E-001,  1.27839166E+000
000, 1.12400000E-001,  1.27832297E+000
000, 1.12600000E-001,  1.27825448E+000
000, 1.12800000E-001,  1.27818639E+000
000, 1.13000000E-001,  1.27811874E+000
000, 1.13200000E-001,  1.27805143E+000
000, 1.13400000E-001,  1.27798454E+000
000, 1.13600000E-001,  1.27791804E+000
000, 1.13800000E-001,  1.27785192E+000
000, 1.14000000E-001,  1.27778620E+000
000, 1.14200000E-001,  1.27772091E+000
000, 1.14400000E-001,  1.27765614E+000
000, 1.14600000E-001,  1.27759180E+000
000, 1.14800000E-001,  1.27752775E+000
000, 1.15000000E-001,  1.27746407E+000
000, 1.15200000E-001,  1.27740054E+000
000, 1.15400000E-001,  1.27733698E+000
000, 1.15600000E-001,  1.27727323E+000
000, 1.15800000E-001,  1.27720945E+000
000, 1.16000000E-001,  1.27714552E+000
000, 1.16200000E-001,  1.27708131E+000
000, 1.16400000E-001,  1.27701698E+000
000, 1.16600000E-001,  1.27695242E+000
000, 1.16800000E-001,  1.27688755E+000
000, 1.17000000E-001,  1.27682227E+000
000, 1.17200000E-001,  1.27675692E+000
000, 1.17400000E-001,  1.27669147E+000
000, 1.17600000E-001,  1.27662600E+000
000, 1.17800000E-001,  1.27656069E+000
000, 1.18000000E-001,  1.27649550E+000
000, 1.18200000E-001,  1.27643034E+000
000, 1.18400000E-001,  1.27636514E+000
000, 1.18600000E-001,  1.27630021E+000
000, 1.18800000E-001,  1.27623555E+000
000, 1.19000000E-001,  1.27617119E+000
000, 1.19200000E-001,  1.27610732E+000
000, 1.19400000E-001,  1.27604382E+000
000, 1.19600000E-001,  1.27598076E+000
000, 1.19800000E-001,  1.27591783E+000
000, 1.20000000E-001,  1.27585494E+000
000, 1.20200000E-001,  1.27579221E+000
000, 1.20400000E-001,  1.27572967E+000
000, 1.20600000E-001,  1.27566739E+000
000, 1.20800000E-001,  1.27560525E+000
000, 1.21000000E-001,  1.27554324E+000
000, 1.21200000E-001,  1.27548138E+000
000, 1.21400000E-001,  1.27541935E+000
000, 1.21600000E-001,  1.27535717E+000
000, 1.21800000E-001,  1.27529466E+000
000, 1.22000000E-001,  1.27523203E+000
000, 1.22200000E-001,  1.27516942E+000
000, 1.22400000E-001,  1.27510674E+000
000, 1.22600000E-001,  1.27504401E+000
000, 1.22800000E-001,  1.27498135E+000
000, 1.23000000E-001,  1.27491853E+000
000, 1.23200000E-001,  1.27485576E+000
000, 1.23400000E-001,  1.27479288E+000
000, 1.23600000E-001,  1.27473015E+000
000, 1.23800000E-001,  1.27466768E+000
000, 1.24000000E-001,  1.27460556E+000
000, 1.24200000E-001,  1.27454351E+000
000, 1.24400000E-001,  1.27448160E+000
000, 1.24600000E-001,  1.27441987E+000
000, 1.24800000E-001,  1.27435820E+000
000, 1.25000000E-001,  1.27429676E+000
000, 1.25200000E-001,  1.27423566E+000
000, 1.25400000E-001,  1.27417492E+000
000, 1.25600000E-001,  1.27411450E+000
